date,symbol,f10_T,a1_prev,sent7d,outcome_date,a1_outcome
20251211,CHMI,2.492116275932128,2.51,,20251225,
20251211,GOOGL,317.3824744051682,320.21,0.27,20251225,
20251211,IBM,309.76253242012035,312.67,0.29,20251225,
20251211,FANG,158.78348232567734,160.28,0.24,20251225,
20251211,ERIE,272.4185235154997,275.0,0.0,20251225,
20251211,BIIB,175.8479752702338,177.55,0.24,20251225,
20251211,DXCM,66.90145878636847,67.56,0.03,20251225,
20251211,PMTS,17.984838891446167,18.2,0.38,20251225,
20251211,PFE,25.445027936064506,25.78,0.2,20251225,
20251211,CVE,17.575294955635623,17.86,0.3,20251225,
20251211,CLS,343.016786320852,348.66,0.38,20251225,
20251211,MTDR,44.98354772146474,45.75,0.37,20251225,
20251211,FSLR,257.6494265964032,262.23,0.24,20251225,
20251211,PEP,147.06761785527212,149.7,0.19,20251225,
20251211,SPNT,21.423187489087475,21.83,0.46,20251225,
20251211,DVN,37.64232551864256,38.41,0.22,20251225,
20251211,BILL,54.46870644910398,55.59,0.22,20251225,
20251211,MATV,12.302818923509152,12.58,0.13,20251225,
20251211,FLOC,18.12299963492643,18.55,,20251225,
20251211,TWLO,131.83772436151807,134.97,,20251225,
20251211,AVGO,403.077513214076,412.97,0.26,20251225,
20251211,ASIX,16.319623101220614,16.73,0.0,20251225,
20251211,DDL,2.0473002015841013,2.1,0.21,20251225,
20251211,PRU,111.82570205234839,114.76,0.21,20251225,
20251211,SNDX,20.08667338613673,20.62,0.39,20251225,
20251211,KRO,4.733802161870446,4.86,0.0,20251225,
20251211,AMTM,28.829570800463486,29.6,0.47,20251225,
20251211,CVNA,455.2054868970334,467.67,,20251225,
20251211,DHR,224.1799773813114,230.42,0.28,20251225,
20251211,SHOP,163.85867279884445,168.42,,20251225,
20251211,COP,94.03366660846655,96.8,0.22,20251225,
20251211,STZ,144.25096061967272,148.51,0.1,20251225,
20251211,GPCR,66.95165140235869,68.94,0.54,20251225,
20251211,NX,14.07078705099919,14.5,0.23,20251225,
20251211,QCOM,176.75618601292044,182.21,0.21,20251225,
20251211,ASML,1085.7401057126078,1119.32,0.42,20251225,
20251211,CG,57.875270471897274,59.73,0.11,20251225,
20251211,TX,36.9210200631736,38.12,0.0,20251225,
20251211,HBM,17.669077395596897,18.25,0.24,20251225,
20251211,ALK,50.06912850589673,51.75,0.14,20251225,
20251211,CAL,12.932019967937016,13.38,0.06,20251225,
20251211,MDB,412.6683153442009,427.41,0.02,20251225,
20251211,SLB,38.516866002126946,39.93,0.31,20251225,
20251211,CSTM,17.467114490246185,18.14,,20251225,
20251211,MRVL,88.93588871605212,92.47,0.44,20251225,
20251211,SLVM,48.27287836701005,50.23,0.28,20251225,
20251211,SPB,58.786674576594024,61.18,0.39,20251225,
20251211,XPO,144.27323232964557,150.43,0.18,20251225,
20251211,TSLA,431.35787134331207,451.45,0.09,20251225,
20251211,MU,251.20837240678716,263.71,0.28,20251225,
20251211,HLF,12.470615863240265,13.5,0.19,20251225,
20251211,BRZE,31.085265710068093,36.19,0.37,20251225,
20251211,AMRK,29.633426453548356,,0.12,20251225,
20251212,TXG,17.494111283947873,16.54,,20251226,16.49
20251212,AENT,7.94944596117522,7.6,,20251226,7.73
20251212,BRZE,36.455331105855464,34.93,0.41,20251226,35.4
20251212,WELL,192.5536891081094,184.97,0.34,20251226,187.86
20251212,TBLA,4.182124132950271,4.03,0.15,20251226,4.49
20251212,SNDX,21.162625117061637,20.41,0.42,20251226,21.3
20251212,CLDX,28.95531920128252,27.94,0.44,20251226,26.4
20251212,UIS,3.0980965381501875,2.99,0.36,20251226,2.86
20251212,MRVL,92.3963821209187,89.43,0.45,20251226,86.34
20251212,DDL,2.115153013444231,2.05,0.21,20251226,2.88
20251212,NRDS,15.127662854557865,14.67,0.04,20251226,13.94
20251212,IMCR,36.856053951524586,35.8,0.28,20251226,36.13
20251212,BIIB,177.5055225313884,172.5,0.24,20251226,177.08
20251212,PMTS,18.50827486865288,17.99,0.34,20251226,15.21
20251212,DVN,38.62134466119585,37.54,0.24,20251226,35.67
20251212,MTDR,46.15643204076125,44.89,0.4,20251226,41.55
20251212,GPCR,69.08416834653417,67.44,0.41,20251226,68.34
20251212,MNKD,5.950426818621926,5.81,0.13,20251226,5.79
20251212,FANG,160.8287599403184,157.04,0.23,20251226,146.31
20251212,SHOP,168.62520983793905,164.75,,20251226,170.83
20251212,AHL,37.96610613323598,37.1,0.42,20251226,37.04
20251212,GOOGL,319.6963150188092,312.43,0.29,20251226,313.51
20251212,ASIX,17.075697290519198,16.7,0.0,20251226,17.38
20251212,SLP,19.89815717210838,19.51,0.22,20251226,18.76
20251212,UHS,228.74825090077934,224.58,0.18,20251226,227.64
20251212,ZTS,119.68223155188012,117.66,0.16,20251226,126.23
20251212,MPAA,13.767234567705275,13.54,0.25,20251226,12.48
20251212,BILL,55.7676031332836,54.96,0.15,20251226,55.23
20251212,XOM,121.26619013983907,119.54,0.26,20251226,119.11
20251212,CHA,13.906861240297774,13.71,0.0,20251226,11.9
20251212,MU,262.15206163394225,258.46,0.3,20251226,284.678786016266
20251212,AHCO,10.382022348851605,10.25,0.03,20251226,10.25
20251212,MDB,425.6088158918113,420.39,0.02,20251226,435.85
20251212,PEP,150.80820363962476,149.04,0.19,20251226,143.78
20251212,TWLO,135.77051415850542,134.24,,20251226,140.46
20251212,SLVM,50.376315534674056,49.82,0.29,20251226,48.97
20251212,ZBH,93.40625013888669,92.45,0.13,20251226,90.5306854883006
20251212,COP,97.3002948365899,96.71,0.2,20251226,91.54
20251212,HAL,29.279893493754066,29.12,0.29,20251226,27.96
20251212,IMXI,15.534274892462024,15.45,0.12,20251226,15.42
20251212,PRCT,36.212748765892606,36.03,0.01,20251226,32.41
20251212,AAPL,279.37712619640956,278.03,0.17,20251226,273.4
20251212,QCOM,182.10846867510043,181.27,0.22,20251226,174.81
20251212,NESR,15.015458326058315,14.95,,20251226,15.09
20251212,AVGO,408.0156778463834,406.37,0.21,20251226,352.13
20251212,IBM,311.88535610545864,310.74,0.3,20251226,305.09
20251212,PFE,25.881224583736767,25.8,0.18,20251226,25.09
20251212,ARDT,8.757172743289788,8.73,0.0,20251226,9.22
20251212,XPO,150.3744798495262,150.12,0.17,20251226,141.32
20251212,CAL,13.552388533515341,13.53,0.06,20251226,13.28
20251212,KRO,4.917974079776512,4.91,0.0,20251226,4.59
20251212,CON,19.88054570562372,19.88,0.24,20251226,20.03
20251212,STZ,149.2332956619736,149.55,0.09,20251226,139.41
20251212,BA,200.27211028396377,200.71,0.26,20251226,216.44
20251212,HTO,48.35029721750448,48.46,0.4,20251226,48.83
20251212,CVE,17.656612037904157,17.72,0.26,20251226,16.71
20251212,CG,59.901161568863984,60.18,0.08,20251226,61.09
20251212,DHR,231.1494304852304,232.37,0.27,20251226,230.32
20251212,CLS,349.44341692989,351.41,0.39,20251226,303.56
20251212,SLB,40.09686719258424,40.34,0.3,20251226,37.79
20251212,FLOC,18.801527753527722,18.92,,20251226,18.01
20251212,ALK,52.21133870890939,52.55,0.12,20251226,51.49
20251212,CRNX,48.988505499912705,49.31,0.28,20251226,47.96
20251212,FI,67.60034356597514,68.16,0.11,20251226,67.5
20251212,TNC,76.94598736527992,77.61,0.43,20251226,75.43
20251212,SPB,61.61710615704513,62.25,0.4,20251226,60.06
20251212,NX,14.914100569832225,15.08,0.23,20251226,15.32
20251212,TX,38.053743908826846,38.49,0.0,20251226,38.44
20251212,ZM,89.20513932318535,90.24,0.04,20251226,88.04
20251212,DXCM,68.09372962333931,68.94,0.01,20251226,67.57
20251212,CVNA,466.1976424183743,472.73,0.16,20251226,438.47
20251212,CCJ,94.41519912382344,95.74,0.31,20251226,92.84
20251212,HBM,18.328218996523866,18.62,0.26,20251226,20.22
20251212,SPNT,21.92723694861986,22.28,0.5,20251226,22.31
20251212,CSTM,18.20380216187045,18.53,,20251226,18.95
20251212,MD,21.71637239885081,22.11,,20251226,21.87
20251212,AMTM,29.566258472087746,30.13,0.45,20251226,29.73
20251212,WMT,113.34948996841321,115.52,0.19,20251226,111.74
20251212,CHMI,2.521196052443612,2.57,,20251226,2.61735849056604
20251212,PRU,114.81122577419407,117.05,0.21,20251226,113.97
20251212,KNF,76.75912493452485,78.5,0.41,20251226,73.68
20251212,DBRG,14.876071808383994,15.24,0.2,20251226,13.9109315960912
20251212,TSLA,436.0003374946429,446.89,0.08,20251226,475.19
20251212,VERA,44.87649029380486,46.02,0.09,20251226,53.58
20251212,QUAD,6.36650100792051,6.53,,20251226,6.37
20251212,LNTH,61.4368564784686,63.1,0.04,20251226,66.71
20251212,ASML,1091.5653657878445,1122.84,0.34,20251226,1072.75
20251212,FSLR,264.1621856399105,272.83,0.25,20251226,269.69
20251212,HLF,13.372088935096269,14.16,0.5,20251226,13.33
20251212,UPWK,20.535826891636642,21.92,0.5,20251226,20.85
20251212,PACS,31.228893112807732,33.38,0.33,20251226,38.11
20251212,CDE,16.119996428628117,17.48,0.49,20251226,19.19
20251212,ERIE,233.27939239059697,278.96,0.28,20251226,282.4
20251212,AMRK,29.633426453548356,,0.1,20251226,
20251216,ALAB,174.38403279313027,143.66,0.19,20251230,170.84
20251216,AVGO,403.13665291027127,339.81,0.03,20251230,349.85
20251216,CLS,352.1090631101094,302.98,0.31,20251230,299.4
20251216,PMTS,18.304716433072493,16.43,0.06,20251230,14.69
20251216,NRDS,15.061130696338154,13.65,,20251230,13.95
20251216,DBRG,15.302575197219092,14.03,0.42,20251230,15.2700456026059
20251216,MU,257.0631007444326,237.5,0.22,20251230,292.63
20251216,CCJ,96.33446437358137,89.78,0.24,20251230,91.37
20251216,ASIX,17.046617514007714,15.97,,20251230,17.56
20251216,TBLA,4.152554284852622,3.9,0.23,20251230,4.54
20251216,BRZE,35.233980492373135,33.12,0.42,20251230,34.77
20251216,FSLR,271.99819538578754,255.89,0.27,20251230,264.3
20251216,UIS,3.059323502801543,2.88,0.28,20251230,2.78
20251216,MRVL,89.44963143442168,84.26,0.11,20251230,86.76
20251216,CLDX,28.71298773035349,27.09,0.19,20251230,26.43
20251216,FLOC,19.160178330502696,18.09,,20251230,18.78
20251216,DXCM,69.43139934286756,65.73,-0.23,20251230,67.06
20251216,CVNA,471.10243138997794,447.92,0.27,20251230,429.55
20251216,WDAY,225.80069427469402,214.9,0.13,20251230,216.93
20251216,AENT,7.687727972571864,7.32,0.19,20251230,8.03
20251216,TXG,16.534478659068903,15.76,,20251230,16.29
20251216,MTDR,45.322811780765385,43.21,0.33,20251230,42.79
20251216,STZ,150.24139458103843,143.47,0.14,20251230,140.13
20251216,BILL,56.634039380327295,54.17,0.08,20251230,55.14
20251216,DVN,37.77803114236282,36.17,0.29,20251230,36.82
20251216,CG,60.337358216536245,57.8,0.11,20251230,60.13
20251216,GPCR,67.63017952095997,64.8,0.38,20251230,67.78
20251216,ZM,90.30871002047586,86.54,0.03,20251230,86.3
20251216,SLB,40.49429080490786,38.9,0.28,20251230,38.55
20251216,CDE,17.583678513039477,16.91,0.42,20251230,18.09
20251216,KNF,79.10489357311788,76.27,0.0,20251230,71.67
20251216,SHOP,165.06778384470087,159.85,0.41,20251230,163.74
20251216,CHMI,2.5793556054665796,2.5,,20251230,2.58849056603774
20251216,COP,97.21305550705543,94.36,0.19,20251230,94.1
20251216,XOM,121.26619013983907,117.76,0.24,20251230,120.99
20251216,TNC,78.6035346264345,76.38,0.33,20251230,74.05
20251216,CBZ,54.90794788971604,53.38,0.22,20251230,51.29
20251216,LKQ,31.360851256329262,30.52,0.16,20251230,30.81
20251216,UHS,230.02714683100268,223.87,0.11,20251230,225.06
20251216,MATV,13.068586371644894,12.73,0.04,20251230,12.53
20251216,HAL,29.14576625767845,28.41,0.33,20251230,28.49
20251216,UPWK,21.93165616418787,21.38,0.32,20251230,19.55
20251216,AMTM,30.080001190457292,29.35,0.43,20251230,29.3
20251216,DAR,37.07710972841701,36.19,0.39,20251230,36.53
20251216,AHL,38.017853367406865,37.11,,20251230,37.04
20251216,FANG,157.68814407707814,154.06,0.21,20251230,151.25
20251216,XPO,150.0739888255742,146.68,0.24,20251230,137.69
20251216,ALK,52.98679941588229,51.89,0.07,20251230,50.13
20251216,SBUX,87.19890831097919,85.4,0.09,20251230,85.25
20251216,KRO,4.9664403739623175,4.87,,20251230,4.46
20251216,DHR,233.03961595847687,228.53,0.21,20251230,230.67
20251216,GOOGL,313.94497956381645,308.22,0.22,20251230,313.85
20251216,CVS,81.1566793384232,79.69,0.3,20251230,79.85
20251216,CRNX,50.20016285455787,49.32,0.37,20251230,47.39
20251216,SPB,62.65428485262139,61.58,0.17,20251230,59.45
20251216,AAPL,278.8226915445786,274.11,0.2,20251230,273.08
20251216,IMCR,36.63310899826987,36.02,0.35,20251230,34.1
20251216,IMXI,15.593414588657323,15.35,,20251230,15.35
20251216,CON,20.142263694227076,19.88,0.24,20251230,19.96
20251216,NESR,15.025151584895477,14.83,0.45,20251230,15.63
20251216,PRCT,36.522933048681764,36.1,0.26,20251230,31.53
20251216,CSTM,18.58183925651974,18.38,0.4,20251230,18.97
20251216,UAL,108.84428366216409,107.7,0.22,20251230,111.52
20251216,SLP,19.617052665830702,19.43,0.24,20251230,18.22
20251216,TWLO,135.2308644307233,133.96,0.14,20251230,144.14
20251216,QUAD,6.608832478849543,6.55,0.31,20251230,6.3
20251216,DDL,2.066686719258424,2.05,,20251230,2.49
20251216,QCOM,180.6520134997857,179.26,0.26,20251230,173.65
20251216,AHCO,10.34324931350296,10.27,-0.27,20251230,10.12
20251216,MDB,418.804148188124,416.0,0.0,20251230,421.23
20251216,ASML,1094.1675124204378,1087.82,0.28,20251230,1072.14
20251216,ARDT,8.941344661195854,8.9,0.0,20251230,9.04
20251216,CAL,13.69778741607276,13.64,0.08,20251230,13.01
20251216,ZBH,92.78588157330836,92.43,0.09,20251230,90.79
20251216,SNDX,20.959066681481247,20.88,0.38,20251230,20.74
20251216,LW,59.67999523817082,59.46,-0.06,20251230,41.95
20251216,FI,69.14157172108379,68.97,-0.04,20251230,67.54
20251216,SPNT,22.363433596292122,22.32,0.5,20251230,22.06
20251216,HTO,48.84465341819971,48.87,0.26,20251230,49.26
20251216,MNKD,5.921347042110442,5.94,,20251230,5.66
20251216,CHA,14.120112934715323,14.18,0.0,20251230,11.68
20251216,PRU,117.030982047904,117.6,0.21,20251230,113.69
20251216,CVE,17.553117569562385,17.64,0.29,20251230,17.04
20251216,PEP,150.32030114601358,151.22,0.19,20251230,144.16
20251216,HBM,18.686869573498836,18.85,0.28,20251230,19.9
20251216,TX,37.83029289217632,38.22,0.22,20251230,38.18
20251216,UTL,49.238888350978556,49.75,,20251230,48.59
20251216,WELL,188.0442872732179,190.47,0.31,20251230,188.0
20251216,IBM,304.5731726877351,308.66,0.25,20251230,302.05
20251216,ZTS,119.28480793955652,120.98,-0.08,20251230,126.41
20251216,WMT,115.07932608212568,116.79,0.18,20251230,111.92
20251216,BA,202.20106879255889,205.5,0.24,20251230,218.5
20251216,BIIB,172.61042681862193,175.74,0.1,20251230,176.4
20251216,MD,22.256022126632914,22.69,,20251230,21.82
20251216,PFE,25.90061110141109,26.43,0.17,20251230,24.99
20251216,SLGN,39.54355010237933,40.4,0.24,20251230,40.65
20251216,SLVM,49.978891922350435,51.45,0.13,20251230,48.29
20251216,NX,15.476309582387582,16.07,0.09,20251230,15.53
20251216,PACS,33.41956961000619,34.75,-0.05,20251230,39.27
20251216,LNTH,63.64691949334138,66.57,0.16,20251230,67.16
20251216,VERA,46.50495777844797,49.21,0.1,20251230,51.17
20251216,HLF,14.011844018348915,14.9,0.44,20251230,12.84
20251216,TSLA,432.6293748115109,475.31,0.09,20251230,454.43
20251216,ERIE,236.2068073522642,287.04,0.39,20251230,287.85
20251216,AMRK,29.633426453548356,,0.08,20251230,
20251217,CHA,14.575696100061904,13.69,0.0,20251231,11.63
20251217,PFE,27.12099756353074,25.53,0.1,20251231,24.9
20251217,HAL,28.814168386216092,27.19,0.21,20251231,28.26
20251217,CLS,305.16461056173716,288.87,0.3,20251231,295.61
20251217,KRO,4.927667338613673,4.67,-0.22,20251231,4.42
20251217,GPCR,65.07115918794939,61.71,0.34,20251231,69.55
20251217,DBRG,14.129690877922572,13.47,0.42,20251231,15.34
20251217,XOM,119.95033189949366,114.68,0.16,20251231,120.34
20251217,COP,94.93513968032252,90.77,0.22,20251231,93.61
20251217,DAR,36.49551419818733,35.03,0.37,20251231,36.0
20251217,CCJ,90.55728210663322,87.05,0.18,20251231,91.49
20251217,UIS,2.952697655592768,2.84,0.34,20251231,2.76
20251217,SLB,39.09846153235662,37.61,0.26,20251231,38.38
20251217,CVE,17.493977873367086,16.83,0.29,20251231,16.92
20251217,KO,73.09775098807955,70.37,0.27,20251231,69.91
20251217,SLP,19.53950659513341,18.86,0.01,20251231,18.23
20251217,SNDX,21.414649846827828,20.72,0.41,20251231,21.01
20251217,CRNX,50.20985611339503,48.61,0.36,20251231,46.55
20251217,FI,69.92672568689385,67.7,-0.06,20251231,67.17
20251217,LKQ,30.856801796796876,29.92,0.14,20251231,30.2
20251217,NESR,14.908832478849542,14.46,0.45,20251231,15.66
20251217,UHS,229.50228202726942,222.64,0.19,20251231,218.02
20251217,SBUX,87.68681080459041,85.08,0.09,20251231,84.21
20251217,CON,20.142263694227076,19.55,0.22,20251231,19.68
20251217,SPB,62.004836510531575,60.2,-0.02,20251231,59.08
20251217,LNTH,67.01048030983635,65.17,0.12,20251231,66.55
20251217,VERA,49.59710734750242,48.3,0.18,20251231,50.64
20251217,PRCT,36.5907858605419,35.66,0.26,20251231,31.46
20251217,BIIB,175.83387136712116,171.5,0.09,20251231,175.99
20251217,AHL,38.02524582943128,37.09,,20251231,37.1
20251217,MNKD,6.04735940699354,5.91,,20251231,5.67
20251217,FLOC,18.355637847018304,17.94,,20251231,18.74
20251217,CVS,80.05164783098681,78.29,0.28,20251231,79.36
20251217,SPNT,22.402206631640766,21.95,,20251231,21.89
20251217,DHR,229.31740456500688,224.7,0.17,20251231,228.92
20251217,ZBH,92.76649505563404,90.91,0.09,20251231,89.92
20251217,CBZ,54.549297312741075,53.49,0.19,20251231,50.45
20251217,HLF,14.729145172298853,14.45,0.44,20251231,12.89
20251217,HBM,18.909814526753543,18.57,0.28,20251231,19.85
20251217,MU,236.7460302217425,232.51,0.2,20251231,285.41
20251217,QCOM,179.2489573181378,176.12,0.24,20251231,171.05
20251217,ASIX,16.33900961889494,16.07,,20251231,17.3
20251217,MD,22.684784924048827,22.32,0.42,20251231,21.39
20251217,PACS,34.74754607069729,34.2,-0.13,20251231,38.39
20251217,IBM,307.998359311757,303.18,0.22,20251231,296.21
20251217,GOOGL,310.83275305153893,306.57,0.22,20251231,313.0
20251217,QUAD,6.628218996523865,6.54,0.33,20251231,6.27
20251217,LFST,6.968465103728512,6.88,0.36,20251231,7.04
20251217,PMTS,16.792568054475325,16.58,-0.03,20251231,14.68
20251217,NX,16.435942207266553,16.23,0.02,20251231,15.38
20251217,STZ,144.3478932080443,142.59,0.14,20251231,137.96
20251217,TNC,77.41126378946365,76.47,0.34,20251231,73.7
20251217,PEP,151.93185786733542,150.37,0.18,20251231,143.52
20251217,MA,571.8103042808843,566.02,0.21,20251231,570.88
20251217,KNF,76.9432968524309,76.22,0.26,20251231,70.35
20251217,IMXI,15.519489968413199,15.38,,20251231,15.36
20251217,AENT,7.416316725131347,7.35,0.19,20251231,8.08
20251217,WELL,192.11014138664464,190.4,0.32,20251231,185.61
20251217,CDE,17.03116275932128,16.89,0.42,20251231,17.83
20251217,CRM,256.9593912001397,254.91,0.22,20251231,264.91
20251217,AMTM,29.32392700115871,29.13,0.43,20251231,29.0
20251217,ATR,123.52935794669926,122.83,-0.34,20251231,121.96
20251217,WMT,116.01816875922606,115.42,0.15,20251231,111.41
20251217,SLVM,51.55889311280774,51.31,0.13,20251231,48.15
20251217,AAPL,275.92484643100903,274.61,0.21,20251231,271.86
20251217,MRVL,84.43821661560928,84.07,0.11,20251231,84.98
20251217,TXG,15.77840446977032,15.71,,20251231,16.31
20251217,CG,58.03036261329185,57.78,0.08,20251231,59.11
20251217,PRU,117.56411128394788,117.08,0.21,20251231,112.88
20251217,FSLR,259.47536471643303,258.51,0.25,20251231,261.23
20251217,SLGN,40.70674116283869,40.58,0.24,20251231,40.37
20251217,ALAB,145.2654832462977,144.94,0.15,20251231,166.36
20251217,MATV,12.845641418390185,12.82,0.04,20251231,12.15
20251217,AHCO,10.362635831177283,10.35,-0.26,20251231,9.96
20251217,BA,206.8441397755591,206.71,0.2,20251231,217.12
20251217,AVGO,341.4713101379343,341.3,0.02,20251231,346.1
20251217,KINS,16.348830097934957,16.36,0.12,20251231,16.83
20251217,DXCM,66.31986325613879,66.37,-0.34,20251231,66.37
20251217,CAL,13.804413263281536,13.82,0.07,20251231,12.17
20251217,ALK,52.347044332629636,52.42,0.0,20251231,50.3
20251217,UPWK,21.408220186981158,21.44,0.3,20251231,19.82
20251217,LW,59.6606087204965,59.8,-0.07,20251231,41.89
20251217,HTO,49.24207703052332,49.36,0.23,20251231,48.99
20251217,UTZ,10.59318629863018,10.63,0.4,20251231,10.38
20251217,DIS,111.18507547499246,111.62,0.21,20251231,113.77
20251217,CSTM,18.436440373962316,18.51,,20251231,18.85
20251217,TX,37.630696417517186,37.83,0.22,20251231,38.19
20251217,ZTS,122.50296987349408,123.23,-0.12,20251231,125.82
20251217,ITGR,73.45103434866114,73.9,-0.4,20251231,78.43
20251217,ASML,1068.2791104109458,1076.05,0.25,20251231,1069.86
20251217,XPO,146.73950778559072,148.15,0.26,20251231,135.91
20251217,ZM,86.72220425072618,87.91,0.03,20251231,86.29
20251217,BRZE,33.47950064284694,33.94,0.45,20251231,34.29
20251217,MDB,414.5488075586102,421.5,,20251231,419.69
20251217,SHOP,160.31808701449182,163.14,0.41,20251231,160.97
20251217,CVNA,447.0534562149807,455.18,0.27,20251231,422.02
20251217,TWLO,135.0238754940398,137.5,0.14,20251231,142.24
20251217,ERIE,281.76282503452325,287.51,0.39,20251231,286.65
20251217,CHMI,2.511502793606451,2.57,,20251231,2.55
20251217,TSLA,453.6387518848908,489.88,0.1,20251231,449.72
20251217,DDL,2.066686719258424,2.28,,20251231,2.49
20251217,AMRK,29.633426453548356,,0.08,20251231,
20251218,PRCT,36.16428247170679,33.78,0.26,20260101,
20251218,UPWK,21.46637974000413,20.19,0.27,20260101,
20251218,ASML,1074.112316074348,1015.43,0.27,20260101,
20251218,CLS,291.4874223425025,275.83,0.29,20260101,
20251218,AVGO,342.9156057046714,326.02,0.01,20260101,
20251218,CHA,14.100726417040999,13.47,,20260101,
20251218,PMTS,16.93796693703274,16.2,-0.03,20260101,
20251218,NX,16.591034348661132,15.87,-0.06,20260101,
20251218,UAL,115.27528070983,110.27,0.19,20260101,
20251218,ALAB,146.50622037745433,140.24,0.07,20260101,
20251218,AENT,7.44539650164283,7.13,0.2,20260101,
20251218,SNDX,21.259557705433245,20.37,0.44,20260101,
20251218,GOOGL,309.6129968175108,296.72,0.25,20260101,
20251218,MATV,12.932880747924635,12.41,0.17,20260101,
20251218,UIS,2.9139246202441234,2.8,0.61,20260101,
20251218,CRNX,49.52163473595657,47.69,0.34,20260101,
20251218,CBZ,54.65592315994985,52.66,0.15,20260101,
20251218,CCJ,87.91102244408819,84.85,-0.26,20260101,
20251218,KNF,76.8948305582451,74.25,0.3,20260101,
20251218,GPCR,62.07594220726655,59.97,0.3,20260101,
20251218,DBRG,13.58686838304154,13.14,,20260101,
20251218,LW,61.416673544864366,59.46,-0.08,20260101,
20251218,ALK,52.86078705099919,51.24,-0.07,20260101,
20251218,MRVL,84.25404469770321,81.7,0.11,20260101,
20251218,CAL,13.978891922350439,13.57,0.06,20260101,
20251218,FSLR,261.4121897668291,254.03,0.24,20260101,
20251218,MU,231.90909406199899,225.52,0.18,20260101,
20251218,SHOP,166.26122295677845,161.73,,20260101,
20251218,CSTM,18.56245273884542,18.06,,20260101,
20251218,GE,300.1054273741687,292.18,0.22,20260101,
20251218,STZ,143.49488643037412,139.72,0.1,20260101,
20251218,AHL,38.01046090538245,37.08,0.0,20260101,
20251218,PFE,25.638893112807732,25.04,0.1,20260101,
20251218,QCOM,176.20527404326916,172.34,0.24,20260101,
20251218,ARDT,9.13520983793908,8.94,-0.24,20260101,
20251218,XPO,148.16441683465342,145.1,0.26,20260101,
20251218,ZTS,124.68395311185537,122.25,-0.12,20260101,
20251218,MDB,419.8800999190489,412.35,,20260101,
20251218,DXCM,66.94023182171712,65.75,-0.41,20260101,
20251218,FLOC,18.21023896446088,17.89,,20260101,
20251218,CVNA,454.0907621307598,446.23,0.28,20260101,
20251218,UHS,228.59300919826669,224.9,0.32,20260101,
20251218,AAPL,276.29446953222964,271.84,0.22,20260101,
20251218,CON,19.822386152600753,19.52,0.18,20260101,
20251218,AMTM,29.110675306741165,28.67,0.37,20260101,
20251218,SLP,18.986990841415217,18.7,0.06,20260101,
20251218,WELL,192.0583941524738,189.16,0.3,20260101,
20251218,QUAD,6.618525737686704,6.52,0.3,20260101,
20251218,DIS,112.28041372359169,110.63,0.22,20260101,
20251218,TNC,77.49850311899812,76.45,0.35,20260101,
20251218,DHR,225.6048864303741,222.63,0.15,20260101,
20251218,PRU,117.06006182441548,115.68,0.19,20260101,
20251218,IMXI,15.541667354486437,15.38,,20260101,
20251218,CVS,78.69459159378422,77.88,0.31,20260101,
20251218,BA,208.01702409485563,206.33,0.18,20260101,
20251218,PEP,151.3034985952604,150.08,0.17,20260101,
20251218,UTZ,10.787051475373408,10.7,0.4,20260101,
20251218,MNKD,6.018279630482056,5.97,0.02,20260101,
20251218,DOX,80.346854097554,79.71,0.07,20260101,
20251218,LNTH,65.65342407263377,65.24,0.1,20260101,
20251218,HAL,27.91228801923779,27.74,0.2,20260101,
20251218,NESR,14.550181901874573,14.47,0.45,20260101,
20251218,FI,68.69568181457439,68.33,-0.02,20260101,
20251218,ASIX,16.435942207266553,16.35,,20260101,
20251218,KRO,4.733802161870446,4.71,-0.31,20260101,
20251218,SPNT,22.043556054665796,21.95,,20260101,
